Experiment Index,Algorithm,Data Type,Size,Structure,Trial,Time,Source
39,BubbleSortUntilNoChange,char,100,averageCase,83,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,84,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,85,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,86,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,87,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,88,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,89,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,90,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,91,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,92,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,93,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,94,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,95,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,96,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,97,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,98,0.04,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,99,0.05,Mac
39,BubbleSortUntilNoChange,char,100,averageCase,100,0.04,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,1,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,2,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,3,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,4,3.94,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,5,3.91,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,6,3.92,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,7,3.91,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,8,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,9,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,10,3.91,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,11,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,12,3.91,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,13,3.91,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,14,3.92,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,15,3.9,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,16,3.86,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,17,3.85,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,18,3.85,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,19,3.86,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,20,3.86,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,21,3.85,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,22,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,23,3.86,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,24,3.86,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,25,3.85,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,26,3.85,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,27,3.86,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,28,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,29,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,30,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,31,4.43,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,32,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,33,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,34,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,35,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,36,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,37,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,38,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,39,3.92,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,40,3.91,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,41,3.81,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,42,3.84,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,43,3.84,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,44,3.8,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,45,4.03,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,46,3.9,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,47,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,48,4.02,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,49,3.83,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,50,3.83,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,51,3.8,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,52,3.83,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,53,4.02,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,54,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,55,3.94,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,56,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,57,3.94,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,58,3.9,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,59,3.94,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,60,3.91,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,61,3.97,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,62,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,63,3.92,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,64,3.95,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,65,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,66,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,67,3.9,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,68,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,69,3.9,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,70,3.92,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,71,3.9,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,72,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,73,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,74,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,75,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,76,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,77,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,78,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,79,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,80,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,81,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,82,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,83,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,84,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,85,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,86,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,87,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,88,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,89,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,90,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,91,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,92,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,93,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,94,3.9,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,95,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,96,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,97,3.87,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,98,3.89,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,99,3.88,Mac
40,BubbleSortUntilNoChange,char,1000,bestCase,100,3.87,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,1,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,2,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,3,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,4,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,5,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,6,3.9,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,7,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,8,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,9,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,10,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,11,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,12,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,13,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,14,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,15,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,16,3.9,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,17,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,18,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,19,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,20,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,21,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,22,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,23,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,24,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,25,3.9,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,26,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,27,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,28,3.9,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,29,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,30,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,31,3.9,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,32,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,33,3.9,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,34,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,35,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,36,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,37,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,38,3.9,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,39,3.9,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,40,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,41,3.9,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,42,4.0,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,43,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,44,3.81,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,45,4.0,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,46,4.02,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,47,3.94,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,48,3.97,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,49,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,50,3.94,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,51,4.0,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,52,4.01,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,53,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,54,3.98,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,55,4.0,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,56,4.02,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,57,4.01,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,58,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,59,3.98,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,60,3.87,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,61,3.95,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,62,3.96,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,63,3.95,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,64,3.97,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,65,3.88,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,66,3.98,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,67,3.99,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,68,3.91,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,69,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,70,3.96,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,71,3.96,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,72,4.05,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,73,3.94,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,74,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,75,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,76,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,77,3.94,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,78,3.95,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,79,3.94,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,80,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,81,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,82,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,83,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,84,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,85,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,86,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,87,3.94,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,88,3.95,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,89,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,90,3.94,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,91,3.92,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,92,3.96,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,93,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,94,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,95,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,96,3.95,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,97,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,98,3.94,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,99,3.93,Mac
41,BubbleSortUntilNoChange,char,1000,worstCase,100,3.93,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,1,4.18,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,2,4.08,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,3,4.28,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,4,4.26,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,5,4.27,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,6,4.25,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,7,4.28,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,8,4.24,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,9,4.15,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,10,4.15,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,11,4.24,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,12,4.28,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,13,4.3,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,14,4.23,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,15,4.16,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,16,4.25,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,17,4.18,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,18,4.12,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,19,4.16,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,20,4.28,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,21,4.17,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,22,4.14,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,23,4.26,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,24,4.25,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,25,4.3,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,26,4.19,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,27,4.28,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,28,4.29,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,29,4.32,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,30,4.25,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,31,4.13,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,32,4.2,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,33,4.27,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,34,4.21,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,35,4.32,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,36,4.32,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,37,4.17,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,38,4.28,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,39,4.3,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,40,4.07,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,41,4.29,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,42,4.32,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,43,4.24,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,44,4.24,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,45,4.3,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,46,4.29,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,47,4.31,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,48,4.32,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,49,4.36,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,50,4.11,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,51,4.27,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,52,4.27,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,53,4.24,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,54,4.19,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,55,4.34,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,56,4.39,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,57,4.3,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,58,4.22,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,59,4.19,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,60,4.32,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,61,4.37,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,62,4.29,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,63,4.26,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,64,4.84,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,65,4.22,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,66,4.35,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,67,4.28,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,68,4.27,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,69,4.23,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,70,4.25,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,71,4.32,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,72,4.17,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,73,4.23,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,74,4.23,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,75,4.24,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,76,4.11,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,77,4.22,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,78,4.24,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,79,4.06,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,80,4.28,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,81,4.26,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,82,4.2,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,83,4.21,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,84,4.09,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,85,4.27,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,86,4.24,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,87,4.3,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,88,4.28,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,89,4.29,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,90,4.17,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,91,4.19,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,92,4.25,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,93,4.3,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,94,4.11,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,95,4.31,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,96,4.24,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,97,4.17,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,98,4.26,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,99,4.28,Mac
42,BubbleSortUntilNoChange,char,1000,averageCase,100,4.25,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,1,381.3,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,2,379.76,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,3,381.08,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,4,379.7,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,5,380.33,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,6,380.45,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,7,379.59,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,8,380.58,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,9,379.73,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,10,379.46,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,11,381.31,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,12,380.82,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,13,379.67,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,14,380.83,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,15,379.28,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,16,380.85,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,17,380.93,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,18,380.31,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,19,385.04,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,20,379.89,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,21,379.32,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,22,380.7,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,23,380.29,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,24,380.46,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,25,381.4,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,26,381.46,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,27,382.14,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,28,380.81,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,29,379.77,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,30,380.49,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,31,380.83,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,32,380.54,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,33,380.03,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,34,380.2,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,35,380.65,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,36,381.07,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,37,381.45,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,38,381.09,Mac
43,BubbleSortUntilNoChange,char,10000,bestCase,39,382.11,Mac
